990,-889,24,889,11,-854,-1565,-889,24,889,11,-853,-1564,-5,0,5,0,-4,-8
1000,-907,24,906,12,-871,-1596,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1010,-925,25,924,12,-888,-1627,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1020,-943,25,942,12,-905,-1658,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1030,-961,26,960,12,-922,-1690,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1040,-978,26,978,13,-939,-1721,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1050,-996,27,995,13,-956,-1752,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1060,-1014,27,1013,13,-973,-1784,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1070,-1032,28,1031,13,-990,-1815,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1080,-1050,28,1049,14,-1007,-1846,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1090,-1067,28,1066,14,-1024,-1877,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1100,-1085,29,1084,14,-1041,-1909,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1110,-1103,29,1102,14,-1058,-1940,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1120,-1121,30,1120,14,-1075,-1971,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1130,-1138,30,1138,15,-1093,-2003,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1140,-1156,31,1155,15,-1110,-2034,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1150,-1174,31,1173,15,-1127,-2065,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1160,-1192,32,1191,15,-1144,-2096,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1170,-1210,32,1209,16,-1161,-2128,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1180,-1227,33,1226,16,-1178,-2159,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1190,-1245,33,1244,16,-1195,-2190,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1200,-1263,34,1262,16,-1212,-2222,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1210,-1281,34,1280,16,-1229,-2253,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1220,-1299,35,1297,17,-1246,-2284,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1230,-1316,35,1315,17,-1263,-2315,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1240,-1334,36,1333,17,-1280,-2347,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1250,-1352,36,1351,17,-1297,-2378,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1260,-1370,37,1369,18,-1314,-2409,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1270,-1387,37,1386,18,-1332,-2441,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1280,-1405,37,1404,18,-1349,-2472,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1290,-1423,38,1422,18,-1366,-2503,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1300,-1441,38,1440,19,-1383,-2535,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1310,-1459,39,1457,19,-1400,-2566,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1320,-1476,39,1475,19,-1417,-2597,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1330,-1494,40,1493,19,-1434,-2628,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1340,-1512,40,1511,19,-1451,-2660,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1350,-1530,41,1529,20,-1468,-2691,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1360,-1548,41,1546,20,-1485,-2722,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1370,-1565,42,1564,20,-1502,-2754,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1380,-1583,42,1582,20,-1519,-2785,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1390,-1601,43,1600,21,-1536,-2816,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1400,-1619,43,1617,21,-1553,-2847,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1410,-1637,44,1635,21,-1570,-2879,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1420,-1654,44,1653,21,-1588,-2910,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1430,-1672,45,1671,22,-1605,-2941,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1440,-1690,45,1689,22,-1622,-2973,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1450,-1708,46,1706,22,-1639,-3004,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1460,-1725,46,1724,22,-1656,-3035,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1470,-1743,46,1742,22,-1673,-3066,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1480,-1761,47,1760,23,-1690,-3098,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1490,-1779,47,1777,23,-1707,-3129,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1500,-1797,48,1795,23,-1724,-3160,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1510,-1814,48,1813,23,-1741,-3192,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1520,-1832,49,1831,24,-1758,-3223,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1530,-1850,49,1848,24,-1775,-3254,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1540,-1868,50,1866,24,-1792,-3285,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1550,-1886,50,1884,24,-1809,-3317,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1560,-1903,51,1902,25,-1827,-3348,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1570,-1921,51,1920,25,-1844,-3379,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1580,-1939,52,1937,25,-1861,-3411,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1590,-1957,52,1955,25,-1878,-3442,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1600,-1975,53,1973,25,-1895,-3473,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1610,-1992,53,1991,26,-1912,-3505,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1620,-2010,54,2008,26,-1929,-3536,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1630,-2028,54,2026,26,-1946,-3567,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1640,-2046,55,2044,26,-1963,-3598,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1650,-2063,55,2062,27,-1980,-3630,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1660,-2081,55,2080,27,-1997,-3661,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1670,-2099,56,2097,27,-2014,-3692,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1680,-2117,56,2115,27,-2031,-3724,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1690,-2135,57,2133,27,-2048,-3755,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1700,-2152,57,2151,28,-2066,-3786,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1710,-2170,58,2168,28,-2083,-3817,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1720,-2188,58,2186,28,-2100,-3849,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1730,-2206,59,2204,28,-2117,-3880,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1740,-2224,59,2222,29,-2134,-3911,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1750,-2241,60,2240,29,-2151,-3943,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1760,-2259,60,2257,29,-2168,-3974,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1770,-2277,61,2275,29,-2185,-4005,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1780,-2295,61,2293,30,-2202,-4036,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1790,-2312,62,2311,30,-2219,-4068,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1800,-2330,62,2328,30,-2236,-4099,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1810,-2348,63,2346,30,-2253,-4130,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1820,-2366,63,2364,30,-2270,-4162,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1830,-2384,64,2382,31,-2287,-4193,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1840,-2401,64,2399,31,-2305,-4224,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1850,-2437,65,2435,31,-2339,-4287,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1860,-2455,65,2453,32,-2356,-4318,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1870,-2473,66,2471,32,-2373,-4349,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1880,-2490,66,2488,32,-2390,-4381,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1890,-2508,67,2506,32,-2407,-4412,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1900,-2526,67,2524,33,-2424,-4443,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1910,-2544,68,2542,33,-2441,-4474,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1920,-2562,68,2559,33,-2458,-4506,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1930,-2579,69,2577,33,-2475,-4537,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1940,-2597,69,2595,33,-2492,-4568,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1950,-2615,70,2613,34,-2509,-4600,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1960,-2633,70,2631,34,-2526,-4631,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1970,-2650,71,2648,34,-2544,-4662,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1980,-2668,71,2666,34,-2561,-4694,-889,24,889,11,-854,-1565,0,0,0,0,0,0
1990,-2686,72,2684,35,-2578,-4725,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2000,-2704,72,2702,35,-2595,-4756,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2010,-2722,73,2719,35,-2612,-4787,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2020,-2739,73,2737,35,-2629,-4819,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2030,-2757,74,2755,36,-2646,-4850,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2040,-2775,74,2773,36,-2663,-4881,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2050,-2793,74,2790,36,-2680,-4913,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2060,-2811,75,2808,36,-2697,-4944,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2070,-2828,75,2826,36,-2714,-4975,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2080,-2846,76,2844,37,-2731,-5006,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2090,-2864,76,2862,37,-2748,-5038,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2100,-2882,77,2879,37,-2765,-5069,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2110,-2900,77,2897,37,-2783,-5100,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2120,-2917,78,2915,38,-2800,-5132,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2130,-2935,78,2933,38,-2817,-5163,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2140,-2953,79,2950,38,-2834,-5194,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2150,-2971,79,2968,38,-2851,-5225,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2160,-2988,80,2986,38,-2868,-5257,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2170,-3006,80,3004,39,-2885,-5288,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2180,-3024,81,3022,39,-2902,-5319,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2190,-3042,81,3039,39,-2919,-5351,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2200,-3060,82,3057,39,-2936,-5382,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2210,-3077,82,3075,40,-2953,-5413,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2220,-3095,83,3093,40,-2970,-5444,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2230,-3113,83,3110,40,-2987,-5476,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2240,-3131,83,3128,40,-3004,-5507,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2250,-3149,84,3146,41,-3021,-5538,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2260,-3166,84,3164,41,-3039,-5570,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2270,-3184,85,3182,41,-3056,-5601,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2280,-3202,85,3199,41,-3073,-5632,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2290,-3220,86,3217,41,-3090,-5664,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2300,-3237,86,3235,42,-3107,-5695,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2310,-3255,87,3253,42,-3124,-5726,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2320,-3273,87,3270,42,-3141,-5757,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2330,-3291,88,3288,42,-3158,-5789,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2340,-3309,88,3306,43,-3175,-5820,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2350,-3326,89,3324,43,-3192,-5851,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2360,-3344,89,3341,43,-3209,-5883,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2370,-3362,90,3359,43,-3226,-5914,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2380,-3380,90,3377,44,-3243,-5945,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2390,-3398,91,3395,44,-3260,-5976,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2400,-3415,91,3413,44,-3278,-6008,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2410,-3433,92,3430,44,-3295,-6039,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2420,-3451,92,3448,44,-3312,-6070,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2430,-3469,92,3466,45,-3329,-6102,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2440,-3487,93,3484,45,-3346,-6133,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2450,-3504,93,3501,45,-3363,-6164,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2460,-3522,94,3519,45,-3380,-6195,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2470,-3540,94,3537,46,-3397,-6227,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2480,-3558,95,3555,46,-3414,-6258,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2490,-3575,95,3573,46,-3431,-6289,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2500,-3593,96,3590,46,-3448,-6321,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2510,-3611,96,3608,46,-3465,-6352,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2520,-3629,97,3626,47,-3482,-6383,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2530,-3647,97,3644,47,-3499,-6414,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2540,-3664,98,3661,47,-3517,-6446,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2550,-3682,98,3679,47,-3534,-6477,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2560,-3700,99,3697,48,-3551,-6508,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2570,-3718,99,3715,48,-3568,-6540,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2580,-3736,100,3733,48,-3585,-6571,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2590,-3753,100,3750,48,-3602,-6602,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2600,-3771,101,3768,49,-3619,-6634,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2610,-3789,101,3786,49,-3636,-6665,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2620,-3807,101,3804,49,-3653,-6696,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2630,-3824,102,3821,49,-3670,-6727,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2640,-3842,102,3839,49,-3687,-6759,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2650,-3860,103,3857,50,-3704,-6790,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2660,-3878,103,3875,50,-3721,-6821,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2670,-3896,104,3892,50,-3738,-6853,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2680,-3913,104,3910,50,-3756,-6884,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2690,-3931,105,3928,51,-3773,-6915,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2700,-3949,105,3946,51,-3790,-6946,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2710,-3967,106,3964,51,-3807,-6978,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2720,-3985,106,3981,51,-3824,-7009,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2730,-4002,107,3999,52,-3841,-7040,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2740,-4020,107,4017,52,-3858,-7072,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2750,-4038,108,4035,52,-3875,-7103,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2760,-4056,108,4052,52,-3892,-7134,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2770,-4074,109,4070,52,-3909,-7165,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2780,-4091,109,4088,53,-3926,-7197,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2790,-4109,110,4106,53,-3943,-7228,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2800,-4127,110,4124,53,-3960,-7259,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2810,-4145,110,4141,53,-3977,-7291,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2820,-4162,111,4159,54,-3995,-7322,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2830,-4180,111,4177,54,-4012,-7353,-889,24,889,11,-854,-1565,0,0,0,0,0,0
2840,-4198,112,4195,54,-4029,-7384,-889,24,889,11,-854,-1565,0,0,0,0,0,0
